               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.12578,            0.031506,            0.031359,                   0,                   0,                   0,                   0,                   0,            0.020936,                   0,              0.0946,              0.0006,              0.0006
                   1,             0.11816,            0.029981,            0.027613,                   0,                   0,                   0,                   0,                   0,            0.016615,                   0,            0.088171,           0.0011713,           0.0011713
